customer_id,declared_occupation,annual_income_brl,risk_rating,risk_score,iso_score,xgb_prob,final_score,risk_tier,max_income_ratio,min_geojump_min,n_struct_txs,n_vpn_txs,total_vol,n_txs,n_crossborder,fanout_ratio,n_geojumps,n_sanctions_hits,kyc_risk_score
C102492,Freelancer,43940.0,Low,3,0.20345341605179523,0.0049832272,0.06452428373987382,LOW,6.65,9999.0,0,1,97923.63,21,2,26.6769,0,0,61.0
C100945,Trader,7001.0,Low,4,0.046655805282444396,0.07210549,0.06447058435459455,LOW,21.76,9999.0,1,1,62682.69,17,3,0.8835,0,0,49.0
C102158,Chef,19944.0,Low,3,0.17250535237199616,0.017955218,0.06432025741012856,LOW,8.02,9999.0,1,2,82414.95,18,3,49.7483,0,0,49.0
C100355,Freelancer,20156.0,Low,2,0.1914875395383553,0.009794475,0.06430239416021455,LOW,9.26,9999.0,0,3,70411.15,18,3,1.4449,0,0,69.0
C102394,Designer,35534.0,Low,1,0.21129610716622815,0.0011619582,0.06420220289503185,LOW,1.99,9999.0,0,0,43064.86,14,2,9.1387,0,0,28.0
C101621,Freelancer,5713.0,Low,2,0.20225729682617755,0.0049038,0.06410984894580654,LOW,13.99,9999.0,0,1,32737.38,11,3,8.2375,0,0,60.0
C101290,Student,5707.0,Low,3,0.15872230208374516,0.023520643,0.06408114009039836,LOW,28.63,9999.0,0,0,65491.18,16,0,3.1998,0,0,47.0
C101926,Nurse,24710.0,Low,2,0.20687319070099175,0.00286118,0.06406478317081446,LOW,4.96,9999.0,1,3,64964.64,17,4,1.9109,0,0,34.0
C101447,Teacher,53205.0,Low,2,0.20437952103455104,0.0038295807,0.0639945628691144,LOW,2.59,9999.0,0,1,68676.6,15,4,0.0,0,0,94.0
C102344,Teacher,14033.0,Low,2,0.20570683287523162,0.0032507079,0.06398754541968396,LOW,10.67,9999.0,0,2,57731.95,17,3,126.2691,0,0,54.0
C102381,Store Owner,27291.0,Low,1,0.21024975296535042,0.0012908544,0.06397852398070454,LOW,10.39,9999.0,0,0,73553.17,14,2,1.1734,0,0,57.0
C102350,Student,21876.0,Low,3,0.19959663076608447,0.005803682,0.06394156638058743,LOW,6.3,9999.0,1,1,61499.65,16,4,0.8405,0,0,53.0
C102416,Freelancer,19598.0,Low,2,0.20908259564419163,0.0017039451,0.06391754027837387,LOW,5.05,9999.0,0,2,50542.85,15,2,0.0,0,0,97.0
C102460,Trader,33959.0,Medium,1,0.20980377438156417,0.0012122667,0.06378971904373128,LOW,3.1,9999.0,0,0,61678.04,16,3,7.3085,0,0,72.0
C102262,Freelancer,8090.0,Low,4,0.11415133896066476,0.042028338,0.06366523734508076,LOW,20.98,9999.0,1,2,70091.6,16,2,51.5885,0,0,48.0
C101802,Freelancer,16592.0,Low,2,0.20838689247436137,0.0016339197,0.06365981149201634,LOW,10.05,9999.0,0,2,64794.92,19,1,0.0,0,0,57.0
C102216,Consultant,9037.0,Medium,4,0.12918675294531845,0.035343673,0.06349659703973967,LOW,29.21,9999.0,0,1,71746.98,16,4,0.0,0,0,52.0
C100297,Consultant,6028.0,Low,3,0.13794459802262204,0.031293165,0.0632885948638684,LOW,34.26,9999.0,0,2,77237.94,16,1,22.1932,0,0,40.0
C101931,Accountant,13594.0,Low,3,0.15894799113103375,0.022142906,0.06318443154492565,LOW,24.75,9999.0,0,0,77249.48,15,1,23.3618,0,0,55.0
C101329,Trader,17490.0,Low,1,0.2081569965351141,0.0010230873,0.06316326005979676,LOW,12.26,9999.0,0,0,78107.09,15,3,0.0,0,0,6.0
C102477,Store Owner,15923.0,Low,2,0.1524674699116063,0.02469915,0.0630296447994802,LOW,18.84,9999.0,0,0,96996.29,18,2,2.6705,0,0,68.0
C100107,Freelancer,16147.0,Low,2,0.2024238432260147,0.0031969324,0.06296500563060614,LOW,6.63,9999.0,0,3,46164.58,13,3,35.4452,0,0,70.0
C100557,Software Engineer,30250.0,Low,2,0.19930294514593827,0.0037840032,0.06243968578509196,LOW,7.72,9999.0,0,2,79555.65,17,1,1.4409,0,0,28.0
C101585,Designer,28756.0,Low,0,0.20677021225532743,0.00049134495,0.062375005148836156,LOW,4.9,9999.0,0,0,61169.69,15,2,1.7492,0,0,46.0
C101344,Designer,21411.0,Low,1,0.20271925667842328,0.002099781,0.06228562370198249,LOW,13.91,9999.0,0,0,116200.35,25,4,26.2131,0,0,48.0
C101199,Student,12708.0,Low,4,0.0999899520014016,0.046111863,0.06227528865737582,LOW,16.48,9999.0,0,1,76576.6,23,4,0.0,0,0,52.0
C101247,Trader,18195.0,Low,1,0.20457351991406647,0.000983462,0.062060479318619716,LOW,4.47,9999.0,0,1,35441.71,13,2,10.1134,0,0,96.0
C101007,Mechanic,56580.0,Low,3,0.19630649336395822,0.00445139,0.06200792097886849,LOW,3.52,9999.0,0,1,46214.84,14,2,4.996,0,0,65.0
C100574,Lawyer,8499.0,Medium,2,0.18394389088634033,0.0096430965,0.061933334613392885,LOW,14.58,9999.0,0,2,41232.46,14,4,2.1751,0,0,69.0
C101381,Nurse,36855.0,Medium,1,0.20386946588108623,0.00096449704,0.061835987687501114,LOW,4.81,9999.0,1,0,65261.89,13,3,3.5135,0,0,54.0
C100232,Entrepreneur,16389.0,Low,2,0.19472156306930777,0.004865002,0.0618219702883166,LOW,5.15,9999.0,0,1,47325.8,20,2,1.2704,0,0,91.0
C101460,Trader,9211.0,Low,2,0.17472595143107572,0.013372369,0.06177844343420267,LOW,12.26,9999.0,1,2,88879.01,26,3,1.9828,0,0,33.0
C100347,Trader,15862.0,Low,2,0.19712213938038592,0.0035639787,0.06163142681747986,LOW,6.06,9999.0,0,2,49215.53,19,7,8.2951,0,0,70.0
C102114,Consultant,13255.0,Medium,2,0.17983031132201088,0.010890173,0.061572214073329364,LOW,10.97,9999.0,0,3,62778.39,22,4,29.4979,0,0,55.0
C100774,Trader,25183.0,Medium,1,0.201950631398511,0.0013447137,0.06152648902007998,LOW,7.33,9999.0,0,0,81457.53,21,3,35.1959,0,0,85.0
C101429,Teacher,20846.0,Low,1,0.20190761596339513,0.001361896,0.06152561201314276,LOW,8.56,9999.0,1,2,64399.78,12,1,15.1974,0,0,82.0
C102321,Teacher,17824.0,Low,2,0.19790009770278927,0.0029475158,0.06143329042303501,LOW,6.31,9999.0,1,4,43758.41,16,1,7.5435,0,0,74.0
C101474,Trader,13401.0,Low,2,0.19617833098946136,0.0036344652,0.061397624838883044,LOW,9.79,9999.0,0,5,89160.84,22,2,0.0,0,0,57.0
C102081,Dentist,11631.0,Low,0,0.2035318852006437,0.00044561157,0.06137149366293971,LOW,9.74,9999.0,1,0,46371.76,16,2,13.6769,0,0,86.0
C101179,Mechanic,14590.0,Medium,2,0.17794990376485997,0.011327652,0.06131432789818529,LOW,12.79,9999.0,0,1,84151.27,18,6,32.4654,0,0,19.0
C101459,Designer,9574.0,Low,3,0.14552709373078754,0.025159502,0.061269778869277265,LOW,15.64,9999.0,0,0,48839.02,14,2,0.0,0,0,51.0
C100627,Mechanic,23389.0,Medium,2,0.20084194660176757,0.0012366746,0.06111825617166958,LOW,9.0,9999.0,1,0,80832.62,14,5,7.7882,0,0,60.0
C102048,Consultant,20992.0,High,3,0.1112676052267324,0.0394544,0.060998361945598455,LOW,9.21,9999.0,0,2,74135.1,16,3,12.0756,0,0,66.0
C102275,Store Owner,10041.0,Medium,2,0.18899359368664959,0.0059988056,0.060897242094227484,LOW,14.83,9999.0,0,1,80424.14,23,7,0.0,0,0,72.0
C100652,Trader,10767.0,Low,1,0.20028176925196683,0.0009774105,0.06076871811567451,LOW,12.7,9999.0,1,0,46984.9,11,2,5.4215,0,0,81.0
C102091,Software Engineer,18921.0,Low,1,0.1980345411827512,0.0018122524,0.06067893906903557,LOW,14.28,9999.0,0,0,125671.62,21,1,1.9163,0,0,73.0
C102005,Store Owner,14719.0,Low,1,0.19947792494757255,0.0011843172,0.060672399512755215,LOW,12.6,9999.0,1,0,76008.92,15,1,2.0386,0,0,34.0
C101675,Mechanic,12779.0,Medium,1,0.1988011154672651,0.0013576994,0.060590724181865105,LOW,13.87,9999.0,1,0,90816.08,19,4,59.3058,0,0,72.0
C101905,Store Owner,29846.0,Low,2,0.1952904337123983,0.0025670254,0.06038404787073889,LOW,7.37,9999.0,0,1,60836.76,13,0,0.0,0,0,39.0
C101879,Lawyer,24846.0,Medium,3,0.1828435760515379,0.007751179,0.06027889806486508,LOW,10.45,9999.0,0,1,85825.53,20,5,89.2767,0,0,43.0
C101464,Student,12406.0,Medium,2,0.19087095292139755,0.004198546,0.06020026797571393,LOW,12.03,9999.0,0,1,71534.82,20,3,0.0,0,0,87.0
C100974,Dentist,32657.0,Medium,1,0.1966246421659934,0.0015348844,0.06006181177384995,LOW,8.46,9999.0,0,0,107711.21,17,4,0.0,0,0,34.0
C101681,Designer,39546.0,Low,2,0.17914397768038248,0.008979495,0.06002883930312912,LOW,5.15,9999.0,1,2,88888.33,21,2,37.3111,0,0,35.0
C100981,Entrepreneur,13317.0,Low,3,0.13426452901504726,0.028097533,0.059947630469627054,LOW,20.96,9999.0,0,0,61677.98,16,3,15.8913,0,0,69.0
C101559,Software Engineer,38333.0,Medium,2,0.19016829457124573,0.004131529,0.05994255858843178,LOW,6.18,9999.0,1,1,68405.09,16,4,1.196,0,0,83.0
C101027,Accountant,34207.0,Low,2,0.17945267510663598,0.008457435,0.05975600733161309,LOW,6.88,9999.0,0,1,65394.34,12,4,14.6204,0,0,55.0
C100897,Lawyer,17335.0,Low,2,0.1945652449694686,0.0019495237,0.059734240110178666,LOW,4.96,9999.0,0,1,39090.93,11,1,4.7576,0,0,44.0
C102027,Freelancer,9471.0,Low,2,0.191389708664228,0.00270556,0.0593108046686156,LOW,13.37,9999.0,0,1,75827.46,15,3,0.0,0,0,42.0
C100226,Teacher,26053.0,Low,1,0.19424805044368354,0.0014790742,0.059309767137797016,LOW,3.92,9999.0,0,1,57389.11,16,3,0.0,0,0,17.0
C100060,Store Owner,21911.0,Low,2,0.18404141350367698,0.0057802927,0.05925862901666472,LOW,9.32,9999.0,0,1,105583.75,20,2,123.0723,0,0,48.0
C100482,Designer,20000.0,Medium,0,0.19647777253522003,0.0003640106,0.059198139172259044,LOW,9.72,9999.0,0,0,84688.49,19,1,5.573,0,0,48.0
C100465,Mechanic,27384.0,Low,2,0.17870350479593944,0.007783482,0.05905948873463592,LOW,6.51,9999.0,1,0,81574.81,20,2,3.8677,0,0,59.0
C101235,Trader,26905.0,Low,2,0.19074530119725686,0.0025949231,0.05904003655360228,LOW,3.54,9999.0,0,2,49891.37,18,4,0.0,0,0,66.0
C101196,Trader,10595.0,Medium,4,0.05385535800872865,0.061222963,0.059012682272251316,LOW,15.62,9999.0,0,2,74890.43,18,3,0.0,0,0,55.0
C100843,Accountant,17076.0,Low,2,0.18581964987761213,0.0046039857,0.058968684811506966,LOW,6.58,9999.0,1,1,40369.16,12,1,10.5124,0,0,85.0
C100112,Teacher,16710.0,Medium,3,0.18209818230205177,0.0060254866,0.05884729542175948,LOW,13.0,9999.0,0,2,83878.82,18,7,0.0,0,0,69.0
C102125,Teacher,14864.0,Medium,2,0.18398710360078196,0.0051188846,0.0587793502154147,LOW,13.17,9999.0,1,1,73803.08,15,5,5.6249,0,0,22.0
C100013,Chef,17376.0,Low,2,0.18122709250814228,0.006279637,0.058763873447079985,LOW,4.43,9999.0,0,3,38577.29,13,2,7.2052,0,0,65.0
C102463,Accountant,11323.0,Medium,2,0.1883897428670399,0.0031183343,0.058699756943326374,LOW,9.56,9999.0,1,1,75150.18,22,3,5.1939,0,0,37.0
C100807,Chef,9051.0,Low,4,0.059947218595792884,0.058147304,0.05868727597559989,LOW,28.11,9999.0,0,1,71198.67,17,2,27.6731,0,0,77.0
C101878,Consultant,24922.0,Low,4,0.08888538592038997,0.0455417,0.058544806131656316,LOW,3.83,9999.0,0,1,69063.82,21,2,3.2728,0,0,65.0
C101687,Software Engineer,12467.0,Low,2,0.19170571009554382,0.0014029023,0.058493744604067255,LOW,9.02,9999.0,1,0,48966.12,15,1,6.1984,0,0,26.0
C100322,Teacher,13941.0,Low,0,0.19382733002449481,0.00038973094,0.05842101065974245,LOW,5.72,9999.0,0,0,47355.76,14,0,8.1283,0,0,46.0
C101015,Teacher,17826.0,Low,2,0.18438530368494366,0.004060234,0.058157754772565885,LOW,7.44,9999.0,1,2,79161.11,22,1,9.5224,0,0,50.0
C100982,Accountant,55843.0,Low,1,0.1916651641743522,0.0008786282,0.05811458897623095,LOW,4.45,9999.0,0,0,66494.55,15,4,3.9829,0,0,79.0
C101357,Trader,17122.0,Low,2,0.1818297883422103,0.0050792173,0.05810438848811169,LOW,10.24,9999.0,1,3,81064.32,23,4,0.0,0,0,57.0
C101645,Freelancer,31942.0,Low,2,0.18028149306619357,0.005691784,0.0580686966511434,LOW,9.66,9999.0,0,1,100119.51,14,3,2.7752,0,0,76.0
C100648,Freelancer,9582.0,Low,4,0.03114835392126425,0.06957527,0.058047196926739764,LOW,24.77,9999.0,0,1,90872.77,19,5,18.5773,0,0,37.0
C100971,Lawyer,6628.0,Medium,2,0.18198210144459992,0.0048699793,0.05800361587865588,LOW,13.21,9999.0,0,3,50446.13,16,3,31.9232,0,0,86.0
C101142,Student,19374.0,Medium,2,0.17308561977376202,0.008681787,0.058002936863540584,LOW,11.86,9999.0,0,3,121769.54,23,2,7.4026,0,0,48.0
C102328,Store Owner,21420.0,Low,2,0.1912849010982839,0.0008607645,0.0579880054762394,LOW,4.99,9999.0,0,0,55631.99,14,3,0.0,0,0,36.0
C102009,Chef,23703.0,Low,2,0.19214472254029968,0.00040398573,0.057926206779171326,LOW,5.68,9999.0,0,1,49822.98,12,3,0.0,0,0,64.0
C101265,Store Owner,7644.0,Low,4,0.10951910762122996,0.035794243,0.05791170142034211,LOW,32.34,9999.0,0,2,70940.81,17,2,0.0,0,0,47.0
C101087,Chef,11257.0,Medium,2,0.18057060401506164,0.0052423216,0.05784080635269564,LOW,9.33,9999.0,0,2,48500.47,13,4,7.6931,0,0,33.0
C100049,Store Owner,29609.0,Low,2,0.19160898978687568,0.00041023546,0.05776986175362689,LOW,9.09,9999.0,1,1,68071.13,15,2,4.7078,0,0,71.0
C102277,Dentist,38766.0,Low,2,0.18008186194748943,0.0053031147,0.05773673888765652,LOW,8.86,9999.0,0,1,90954.2,18,3,33.5048,0,0,39.0
C100070,Driver,36267.0,Low,2,0.1865354906957597,0.0024520762,0.05767710055794568,LOW,2.52,9999.0,0,1,56502.37,17,4,0.0,0,0,48.0
C100800,Dentist,15349.0,Low,1,0.18413244148334829,0.0034735233,0.05767119868916561,LOW,7.14,9999.0,1,0,54254.28,17,2,1.5575,0,0,30.0
C100566,Mechanic,13718.0,Medium,1,0.1906159508511518,0.00057652185,0.05758835055178313,LOW,10.65,9999.0,0,1,62859.37,15,0,0.0,0,0,65.0
C100342,Lawyer,17199.0,Low,1,0.19063311499231372,0.00056913926,0.057588331972476654,LOW,5.97,9999.0,0,0,55123.24,16,3,0.0,0,0,97.0
C101169,Store Owner,23762.0,Low,2,0.18319181405858576,0.0037470062,0.05758044847356194,LOW,5.39,9999.0,0,2,54489.9,17,0,18.121,0,0,60.0
C100477,Entrepreneur,18771.0,Medium,1,0.18853831741473737,0.0012496088,0.057436221384384964,LOW,9.67,9999.0,0,0,59298.11,15,4,0.0,0,0,34.0
C101794,Chef,31815.0,Low,1,0.18781103655525977,0.001557066,0.05743325710059385,LOW,5.05,9999.0,1,0,70766.78,17,6,17.1398,0,0,85.0
C101182,Chef,8462.0,Low,2,0.174672204008668,0.007049505,0.0573363148423938,LOW,9.21,9999.0,0,2,50628.16,23,4,0.0,0,0,82.0
C100407,Mechanic,30981.0,Low,1,0.18763159924770167,0.0012684303,0.05717738094728372,LOW,3.55,9999.0,1,0,40659.94,15,2,8.0248,0,0,55.0
C100726,Student,19552.0,Low,3,0.14164906575619962,0.020740872,0.05701332992863591,LOW,11.93,9999.0,0,1,86220.36,22,5,29.0603,0,0,69.0
C102101,Chef,11940.0,Low,2,0.15339721404112638,0.015552962,0.05690623756527084,LOW,10.52,9999.0,0,2,68029.4,23,6,0.0,0,0,61.0
C102318,Store Owner,10577.0,Low,3,0.16449351114560873,0.010738587,0.056865064248531196,LOW,10.13,9999.0,0,1,60792.39,16,2,0.0,0,0,49.0
C101062,Consultant,11585.0,Medium,3,0.13171230021247193,0.02461874,0.056746806615975275,LOW,16.64,9999.0,0,0,72220.17,14,2,15.0957,0,0,42.0
C100612,Driver,13549.0,High,3,0.1686153759873148,0.008742115,0.056704093618429784,LOW,7.74,9999.0,0,0,72761.72,17,5,5.5363,0,0,51.0
C101831,Nurse,19408.0,Low,2,0.1824614537566065,0.002681654,0.056615593843062494,LOW,9.16,9999.0,0,3,63477.81,15,3,0.0,0,0,41.0
C101768,Consultant,39610.0,Medium,2,0.18243575854857896,0.0026108192,0.056558300968289774,LOW,5.03,9999.0,0,2,92470.38,16,4,0.0,0,0,67.0
C101982,Student,13212.0,Low,4,0.0790940371690746,0.046597116,0.05634618990238177,LOW,16.28,9999.0,0,1,79964.89,16,1,48.6437,0,0,53.0
C101032,Chef,20250.0,Low,0,0.18669463354888338,0.00046724718,0.056335463102289374,LOW,6.95,9999.0,0,0,56150.02,12,3,26.087,0,0,39.0
C101370,Software Engineer,21231.0,Low,1,0.1699938705466355,0.007598689,0.0563172433421661,LOW,9.76,9999.0,1,0,92593.98,21,0,2.404,0,0,78.0
C101928,Designer,41316.0,Low,1,0.18163236612509204,0.0024901975,0.05623284813964519,LOW,2.38,9999.0,0,0,62724.99,20,5,11.2792,0,0,63.0
C101397,Accountant,52134.0,Low,2,0.17297489365826169,0.0061274488,0.05618168213111197,LOW,3.01,9999.0,0,1,81280.24,19,3,12.7565,0,0,70.0
C101406,Mechanic,51206.0,Low,2,0.17205777731091387,0.006434852,0.05612172930777254,LOW,2.64,9999.0,0,1,68306.83,17,0,36.8242,0,0,56.0
C101257,Trader,16281.0,Medium,2,0.18429174404881454,0.00072970946,0.05579831982816996,LOW,9.82,9999.0,1,0,53316.77,13,1,0.0,0,0,45.0
C100293,Dentist,12698.0,Medium,1,0.18215018881095346,0.001437706,0.05565145091875016,LOW,13.84,9999.0,0,0,53173.68,19,0,3.7262,0,0,70.0
C101877,Software Engineer,20311.0,Low,2,0.1727759346936597,0.0052472847,0.05550587962230902,LOW,10.29,9999.0,0,1,107464.2,25,2,0.0,0,0,52.0
C102265,Freelancer,12744.0,Medium,4,0.10890458975410855,0.032496672,0.05541904629521488,LOW,21.35,9999.0,1,1,94009.56,16,2,7.9437,0,0,70.0
C102447,Accountant,34313.0,Low,2,0.14436397726030015,0.01683945,0.05509680796322484,LOW,6.71,9999.0,1,1,113051.24,21,5,15.4675,0,0,86.0
C101724,Store Owner,27345.0,Low,2,0.17605601484021305,0.0029281375,0.05486650061813223,LOW,2.75,9999.0,0,2,47805.71,17,5,0.0,0,0,33.0
C100215,Consultant,16867.0,Low,2,0.17849477561590366,0.0018378281,0.05483491232924846,LOW,14.1,9999.0,0,1,51820.68,12,2,0.0,0,0,42.0
C101091,Software Engineer,8385.0,Low,2,0.17340573898595757,0.004013115,0.05483090210822876,LOW,14.68,9999.0,1,1,49347.08,14,1,5.5103,0,0,79.0
C102180,Trader,19821.0,Medium,2,0.17994753144624664,0.0011246487,0.05477151350753109,LOW,9.29,9999.0,1,0,79670.01,14,3,19.3258,0,0,27.0
C101580,Nurse,13555.0,Low,4,0.02505385113045666,0.067359135,0.05466754952754108,LOW,16.33,9999.0,0,2,69142.99,19,2,2.2197,0,0,42.0
C101625,Mechanic,8793.0,Low,1,0.17905449166760234,0.0012477956,0.05458980444219824,LOW,12.54,9999.0,1,1,52952.71,17,2,7.3986,0,0,69.0
C102401,Trader,22757.0,Low,1,0.18021995649070266,0.0006870175,0.054546899194650646,LOW,3.79,9999.0,0,0,42307.65,13,3,1.4727,0,0,42.0
C102441,Mechanic,34522.0,Low,2,0.17393302444151537,0.0033717297,0.05454011808643191,LOW,2.16,9999.0,0,3,39861.3,19,4,1.9683,0,0,64.0
C101185,Driver,22491.0,Low,2,0.16955956695440533,0.0051514693,0.054473898475507265,LOW,8.72,9999.0,1,3,102725.55,21,3,0.0,0,0,44.0
C102037,Entrepreneur,17287.0,Low,0,0.17979098893688628,0.00053894357,0.05431455717883708,LOW,4.81,9999.0,0,0,48299.46,17,2,14.9944,0,0,32.0
C100179,Driver,12226.0,Low,2,0.16669319008189387,0.0059641716,0.05418287728919967,LOW,9.1,9999.0,1,2,91528.85,22,3,0.0,0,0,71.0
C100685,Consultant,34689.0,Medium,2,0.16703493661284163,0.005533396,0.05398385809093629,LOW,3.11,9999.0,0,1,61281.1,21,2,18.3839,0,0,79.0
C100420,Lawyer,14644.0,Low,4,0.12472506242570647,0.023630453,0.05395883583300521,LOW,20.84,9999.0,0,0,98050.22,20,7,9.0991,0,0,51.0
C101078,Accountant,33426.0,Low,2,0.15647105156326413,0.0094930455,0.053586447325182314,LOW,5.54,9999.0,0,2,93789.04,23,7,21.8467,0,0,44.0
C101843,Lawyer,10475.0,Low,4,0.06645500495148904,0.04797315,0.053517706197837606,LOW,16.87,9999.0,0,1,52275.35,16,2,0.0,0,0,66.0
C101663,Nurse,14448.0,Low,1,0.17734661471215063,0.00030060922,0.05341441085585389,LOW,12.05,9999.0,0,0,58104.28,17,4,0.0,0,0,76.0
C100364,Nurse,13975.0,Low,4,0.13651091621599665,0.01779092,0.053406918469912024,LOW,24.39,9999.0,0,0,91150.95,16,2,0.0,0,0,58.0
C100004,Teacher,23013.0,Low,2,0.1681341000233264,0.0041718706,0.053360539321502184,LOW,5.7,9999.0,1,2,67159.11,17,5,98.2651,0,0,62.0
C100534,Freelancer,9552.0,Medium,2,0.17007431925920202,0.0030598629,0.053164199863635166,LOW,12.43,9999.0,1,2,65620.81,18,1,45.0024,0,0,25.0
C101375,Lawyer,28087.0,Medium,1,0.17383768249224263,0.0005615922,0.05254441929515082,LOW,6.25,9999.0,0,0,67354.7,15,1,0.0,0,0,44.0
C102103,Accountant,34128.0,Medium,2,0.1661901170140705,0.003753311,0.05248435266505782,LOW,3.21,9999.0,1,1,51432.54,17,5,24.453,0,0,37.0
C100412,Nurse,13477.0,Low,2,0.1584730716540047,0.0070230425,0.0524580511299857,LOW,14.4,9999.0,0,2,80835.91,20,4,0.0,0,0,92.0
C101249,Entrepreneur,19439.0,Medium,1,0.16094009020765754,0.00580108,0.05234278301176468,LOW,10.19,9999.0,1,2,106087.76,20,4,8.1335,0,0,23.0
C101484,Designer,14847.0,Low,2,0.1720866597950459,0.00090368825,0.05225857970520855,LOW,13.39,9999.0,0,2,63281.43,15,6,1.6705,0,0,30.0
C102024,Store Owner,26183.0,Low,1,0.17282607950531903,0.0005780201,0.052252437933667635,LOW,5.04,9999.0,1,1,53556.97,15,1,25.6946,0,0,51.0
C102105,Store Owner,11588.0,Low,2,0.16384903153702102,0.003977397,0.051938887354879025,LOW,11.88,9999.0,0,1,64386.55,19,5,0.0,0,0,67.0
C100865,Store Owner,14714.0,Low,3,0.1135481310178621,0.025531767,0.0519366759744222,LOW,18.21,9999.0,0,0,93667.61,17,1,71.2319,0,0,61.0
C100881,Mechanic,8554.0,Low,2,0.16961137558441375,0.0014699341,0.051912366493928476,LOW,9.28,9999.0,0,0,43296.88,15,3,59.7074,0,0,65.0
C100619,Lawyer,15628.0,Medium,2,0.16661589637173213,0.002530212,0.05175591732214539,LOW,8.18,9999.0,0,1,46957.09,13,2,0.0,0,0,28.0
C102120,Teacher,30236.0,Medium,1,0.16938299925630163,0.0009956581,0.051511860438916444,LOW,6.32,9999.0,0,0,69669.44,18,4,43.5106,0,0,48.0
C100760,Trader,9076.0,Low,1,0.15709608211374793,0.0062006516,0.05146928050147448,LOW,12.51,9999.0,1,0,78667.77,20,5,3.4014,0,0,65.0
C102407,Designer,24957.0,Medium,3,0.16447144552992765,0.0029782972,0.051426241617432186,LOW,7.78,9999.0,0,1,55846.51,12,4,0.0,0,0,54.0
C100017,Student,12865.0,Medium,1,0.16577094040600393,0.0024008832,0.05141190039023886,LOW,8.34,9999.0,0,1,48395.69,16,3,1.2708,0,0,42.0
C101107,Mechanic,20984.0,Low,2,0.14358952488232957,0.011903581,0.05140936421820314,LOW,11.29,9999.0,0,2,64187.05,17,5,2.9832,0,0,57.0
C100746,Software Engineer,11069.0,Medium,2,0.11566495058871906,0.02334797,0.05104306387286663,LOW,12.92,9999.0,0,1,65324.91,22,3,0.9106,0,0,78.0
C101114,Mechanic,18804.0,Medium,3,0.15552613072600308,0.0060788416,0.05091302831249339,LOW,10.89,9999.0,0,2,90092.23,22,4,93.0431,0,0,69.0
C100266,Software Engineer,12821.0,Low,3,0.16056688272847464,0.0037400015,0.0507880658940039,LOW,11.36,9999.0,1,2,73608.62,23,3,2.5956,0,0,44.0
C101954,Dentist,20461.0,Medium,2,0.16691312841000072,0.0010018207,0.05077521295477647,LOW,5.72,9999.0,1,1,62237.34,15,1,7.247,0,0,79.0
C101556,Software Engineer,14325.0,Medium,2,0.16235801966565033,0.0028879151,0.05072894655451828,LOW,10.22,9999.0,0,3,46172.58,14,4,2.2257,0,0,60.0
C100522,Software Engineer,21897.0,Medium,2,0.1549046897651103,0.006021033,0.050686130058358515,LOW,6.74,9999.0,0,2,64812.25,20,3,5.9648,0,0,76.0
C102076,Freelancer,8290.0,Low,4,0.10629426236035955,0.026790323,0.05064150369191924,LOW,15.43,9999.0,0,3,66333.41,18,1,0.0,0,0,75.0
C101215,Entrepreneur,13122.0,Low,3,0.08295651708479879,0.03645224,0.050403522877204884,LOW,24.98,9999.0,0,0,104024.41,21,2,20.6352,0,0,55.0
C101192,Mechanic,10325.0,Low,2,0.15985674794822236,0.003467349,0.05038416882622033,LOW,11.35,9999.0,1,2,47018.76,19,2,4.9057,0,0,52.0
C100704,Teacher,13281.0,Low,1,0.16419200308137272,0.0011764505,0.05008111627534221,LOW,8.24,9999.0,1,0,45062.87,15,4,4.0217,0,0,45.0
C101454,Nurse,26577.0,Low,2,0.16069950317812554,0.002654285,0.05006785043283579,LOW,5.24,9999.0,1,2,78441.03,19,3,0.0,0,0,26.0
C102409,Entrepreneur,7262.0,Low,2,0.14873622109574602,0.007758146,0.050051568448789496,LOW,12.54,9999.0,0,1,73458.35,24,4,8.134,0,0,72.0
C102045,Nurse,9084.0,Low,3,0.1326769035291565,0.014032065,0.049625516049024244,LOW,28.28,9999.0,0,0,68261.12,14,1,10.3918,0,0,100.0
C101885,Trader,13557.0,Medium,3,0.1606706585425728,0.0018952318,0.04952785981822292,LOW,6.89,9999.0,0,1,49307.49,20,5,0.0,0,0,70.0
C102476,Student,5599.0,Medium,3,0.11445663547372376,0.021376856,0.0493007897983657,LOW,24.62,9999.0,0,0,65574.22,16,2,7.8444,0,0,63.0
C100788,Driver,19787.0,Low,2,0.15614020074322188,0.003477563,0.049276354195294865,LOW,4.25,9999.0,0,3,45372.79,16,2,0.6408,0,0,66.0
C100068,Designer,11780.0,Medium,4,0.13313131398838496,0.013176327,0.04916282275134842,LOW,23.79,9999.0,0,1,69661.75,16,1,0.0,0,0,65.0
C101422,Student,15259.0,Low,2,0.16107766206952112,0.0009543629,0.04899135265998073,LOW,8.31,9999.0,1,2,63575.32,19,2,0.0,0,0,67.0
C100223,Mechanic,15074.0,Medium,2,0.15732810995986535,0.0024409855,0.04890712283219538,LOW,10.81,9999.0,1,1,74346.27,14,3,0.0,0,0,57.0
C100443,Store Owner,30020.0,Low,3,0.14938300258471282,0.005532811,0.04868786833339545,LOW,2.73,9999.0,0,1,57941.97,17,5,2.7844,0,0,74.0
